127.0.0.1 - - [02/Apr/2020:09:33:37 +0900] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:06:05 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:07:38 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 24076
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:07:38 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:11:51 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 24677
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:11:51 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:12:09 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 24687
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:12:09 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:12:22 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 24698
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:12:22 +0900] "GET /cris/resources/css/myCR/my_cr.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:12:22 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:12:56 +0900] "POST /cris/board/myClinicalResearch/regSubView.do HTTP/1.1" 200 24717
0:0:0:0:0:0:0:1 - - [02/Apr/2020:18:12:57 +0900] "POST /cris/board/myClinicalResearch/regSubData.do HTTP/1.1" 200 7946
